interaction_name,pathway_name,ligand,receptor,agonist,antagonist,co_A_receptor,co_I_receptor,annotation,version
LAMA5_ITGA2_ITGB1,LAMININ,LAMA5,ITGA2;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB1_ITGA2_ITGB1,LAMININ,LAMB1,ITGA2;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB2_ITGA2_ITGB1,LAMININ,LAMB2,ITGA2;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB3_ITGA2_ITGB1,LAMININ,LAMB3,ITGA2;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC1_ITGA2_ITGB1,LAMININ,LAMC1,ITGA2;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC2_ITGA2_ITGB1,LAMININ,LAMC2,ITGA2;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC3_ITGA2_ITGB1,LAMININ,LAMC3,ITGA2;ITGB1,,,,,ECM-Receptor,CellChatDB v1
CHAD_ITGA2_ITGB1,CHAD,CHAD,ITGA2;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA1_ITGA3_ITGB1,LAMININ,LAMA1,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA2_ITGA3_ITGB1,LAMININ,LAMA2,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA3_ITGA3_ITGB1,LAMININ,LAMA3,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA4_ITGA3_ITGB1,LAMININ,LAMA4,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA5_ITGA3_ITGB1,LAMININ,LAMA5,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB1_ITGA3_ITGB1,LAMININ,LAMB1,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB2_ITGA3_ITGB1,LAMININ,LAMB2,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB3_ITGA3_ITGB1,LAMININ,LAMB3,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC1_ITGA3_ITGB1,LAMININ,LAMC1,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC2_ITGA3_ITGB1,LAMININ,LAMC2,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC3_ITGA3_ITGB1,LAMININ,LAMC3,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
RELN_ITGA3_ITGB1,RELN,RELN,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
THBS1_ITGA3_ITGB1,THBS,THBS1,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
THBS2_ITGA3_ITGB1,THBS,THBS2,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
THBS3_ITGA3_ITGB1,THBS,THBS3,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
THBS4_ITGA3_ITGB1,THBS,THBS4,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COMP_ITGA3_ITGB1,THBS,COMP,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL1A1_ITGA3_ITGB1,COLLAGEN,COL1A1,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL1A2_ITGA3_ITGB1,COLLAGEN,COL1A2,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL2A1_ITGA3_ITGB1,COLLAGEN,COL2A1,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A1_ITGA3_ITGB1,COLLAGEN,COL4A1,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A2_ITGA3_ITGB1,COLLAGEN,COL4A2,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A3_ITGA3_ITGB1,COLLAGEN,COL4A3,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A4_ITGA3_ITGB1,COLLAGEN,COL4A4,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A5_ITGA3_ITGB1,COLLAGEN,COL4A5,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A6_ITGA3_ITGB1,COLLAGEN,COL4A6,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A1_ITGA3_ITGB1,COLLAGEN,COL6A1,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A2_ITGA3_ITGB1,COLLAGEN,COL6A2,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A3_ITGA3_ITGB1,COLLAGEN,COL6A3,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A5_ITGA3_ITGB1,COLLAGEN,COL6A5,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A6_ITGA3_ITGB1,COLLAGEN,COL6A6,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL9A1_ITGA3_ITGB1,COLLAGEN,COL9A1,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL9A2_ITGA3_ITGB1,COLLAGEN,COL9A2,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL9A3_ITGA3_ITGB1,COLLAGEN,COL9A3,ITGA3;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA1_ITGA6_ITGB1,LAMININ,LAMA1,ITGA6;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA2_ITGA6_ITGB1,LAMININ,LAMA2,ITGA6;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA3_ITGA6_ITGB1,LAMININ,LAMA3,ITGA6;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA4_ITGA6_ITGB1,LAMININ,LAMA4,ITGA6;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA5_ITGA6_ITGB1,LAMININ,LAMA5,ITGA6;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB1_ITGA6_ITGB1,LAMININ,LAMB1,ITGA6;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB2_ITGA6_ITGB1,LAMININ,LAMB2,ITGA6;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB3_ITGA6_ITGB1,LAMININ,LAMB3,ITGA6;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC1_ITGA6_ITGB1,LAMININ,LAMC1,ITGA6;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC2_ITGA6_ITGB1,LAMININ,LAMC2,ITGA6;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC3_ITGA6_ITGB1,LAMININ,LAMC3,ITGA6;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA1_ITGA7_ITGB1,LAMININ,LAMA1,ITGA7;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA2_ITGA7_ITGB1,LAMININ,LAMA2,ITGA7;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA3_ITGA7_ITGB1,LAMININ,LAMA3,ITGA7;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA4_ITGA7_ITGB1,LAMININ,LAMA4,ITGA7;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA5_ITGA7_ITGB1,LAMININ,LAMA5,ITGA7;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB1_ITGA7_ITGB1,LAMININ,LAMB1,ITGA7;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB2_ITGA7_ITGB1,LAMININ,LAMB2,ITGA7;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB3_ITGA7_ITGB1,LAMININ,LAMB3,ITGA7;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC1_ITGA7_ITGB1,LAMININ,LAMC1,ITGA7;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC2_ITGA7_ITGB1,LAMININ,LAMC2,ITGA7;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC3_ITGA7_ITGB1,LAMININ,LAMC3,ITGA7;ITGB1,,,,,ECM-Receptor,CellChatDB v1
VTN_ITGA8_ITGB1,VTN,VTN,ITGA8;ITGB1,,,,,ECM-Receptor,CellChatDB v1
TNC_ITGA8_ITGB1,TENASCIN,TNC,ITGA8;ITGB1,,,,,ECM-Receptor,CellChatDB v1
TNR_ITGA8_ITGB1,TENASCIN,TNR,ITGA8;ITGB1,,,,,ECM-Receptor,CellChatDB v1
TNN_ITGA8_ITGB1,TENASCIN,TNN,ITGA8;ITGB1,,,,,ECM-Receptor,CellChatDB v1
TNXB_ITGA8_ITGB1,TENASCIN,TNXB,ITGA8;ITGB1,,,,,ECM-Receptor,CellChatDB v1
NPNT1_ITGA8_ITGB1,NPNT,NPNT;FRAS1;FREM1,ITGA8;ITGB1,,,,,ECM-Receptor,CellChatDB v1
NPNT2_ITGA8_ITGB1,NPNT,NPNT;FRAS1;FREM2,ITGA8;ITGB1,,,,,ECM-Receptor,CellChatDB v1
TNC_ITGA9_ITGB1,TENASCIN,TNC,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
TNR_ITGA9_ITGB1,TENASCIN,TNR,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
TNN_ITGA9_ITGB1,TENASCIN,TNN,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
TNXB_ITGA9_ITGB1,TENASCIN,TNXB,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL1A1_ITGA9_ITGB1,COLLAGEN,COL1A1,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL1A2_ITGA9_ITGB1,COLLAGEN,COL1A2,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL2A1_ITGA9_ITGB1,COLLAGEN,COL2A1,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A1_ITGA9_ITGB1,COLLAGEN,COL4A1,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A2_ITGA9_ITGB1,COLLAGEN,COL4A2,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A3_ITGA9_ITGB1,COLLAGEN,COL4A3,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A4_ITGA9_ITGB1,COLLAGEN,COL4A4,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A5_ITGA9_ITGB1,COLLAGEN,COL4A5,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A6_ITGA9_ITGB1,COLLAGEN,COL4A6,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A1_ITGA9_ITGB1,COLLAGEN,COL6A1,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A2_ITGA9_ITGB1,COLLAGEN,COL6A2,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A3_ITGA9_ITGB1,COLLAGEN,COL6A3,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A5_ITGA9_ITGB1,COLLAGEN,COL6A5,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A6_ITGA9_ITGB1,COLLAGEN,COL6A6,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL9A1_ITGA9_ITGB1,COLLAGEN,COL9A1,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL9A2_ITGA9_ITGB1,COLLAGEN,COL9A2,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL9A3_ITGA9_ITGB1,COLLAGEN,COL9A3,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA1_ITGA9_ITGB1,LAMININ,LAMA1,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA2_ITGA9_ITGB1,LAMININ,LAMA2,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA3_ITGA9_ITGB1,LAMININ,LAMA3,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA4_ITGA9_ITGB1,LAMININ,LAMA4,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMA5_ITGA9_ITGB1,LAMININ,LAMA5,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB1_ITGA9_ITGB1,LAMININ,LAMB1,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB2_ITGA9_ITGB1,LAMININ,LAMB2,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMB3_ITGA9_ITGB1,LAMININ,LAMB3,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC1_ITGA9_ITGB1,LAMININ,LAMC1,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC2_ITGA9_ITGB1,LAMININ,LAMC2,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
LAMC3_ITGA9_ITGB1,LAMININ,LAMC3,ITGA9;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL1A1_ITGA10_ITGB1,COLLAGEN,COL1A1,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL1A2_ITGA10_ITGB1,COLLAGEN,COL1A2,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL2A1_ITGA10_ITGB1,COLLAGEN,COL2A1,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A1_ITGA10_ITGB1,COLLAGEN,COL4A1,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A2_ITGA10_ITGB1,COLLAGEN,COL4A2,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A3_ITGA10_ITGB1,COLLAGEN,COL4A3,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A4_ITGA10_ITGB1,COLLAGEN,COL4A4,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A5_ITGA10_ITGB1,COLLAGEN,COL4A5,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A6_ITGA10_ITGB1,COLLAGEN,COL4A6,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A1_ITGA10_ITGB1,COLLAGEN,COL6A1,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A2_ITGA10_ITGB1,COLLAGEN,COL6A2,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A3_ITGA10_ITGB1,COLLAGEN,COL6A3,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A5_ITGA10_ITGB1,COLLAGEN,COL6A5,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A6_ITGA10_ITGB1,COLLAGEN,COL6A6,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL9A1_ITGA10_ITGB1,COLLAGEN,COL9A1,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL9A2_ITGA10_ITGB1,COLLAGEN,COL9A2,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL9A3_ITGA10_ITGB1,COLLAGEN,COL9A3,ITGA10;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL1A1_ITGA11_ITGB1,COLLAGEN,COL1A1,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL1A2_ITGA11_ITGB1,COLLAGEN,COL1A2,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL2A1_ITGA11_ITGB1,COLLAGEN,COL2A1,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A1_ITGA11_ITGB1,COLLAGEN,COL4A1,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A2_ITGA11_ITGB1,COLLAGEN,COL4A2,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A3_ITGA11_ITGB1,COLLAGEN,COL4A3,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A4_ITGA11_ITGB1,COLLAGEN,COL4A4,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A5_ITGA11_ITGB1,COLLAGEN,COL4A5,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL4A6_ITGA11_ITGB1,COLLAGEN,COL4A6,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A1_ITGA11_ITGB1,COLLAGEN,COL6A1,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A2_ITGA11_ITGB1,COLLAGEN,COL6A2,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A3_ITGA11_ITGB1,COLLAGEN,COL6A3,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A5_ITGA11_ITGB1,COLLAGEN,COL6A5,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL6A6_ITGA11_ITGB1,COLLAGEN,COL6A6,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL9A1_ITGA11_ITGB1,COLLAGEN,COL9A1,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL9A2_ITGA11_ITGB1,COLLAGEN,COL9A2,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
COL9A3_ITGA11_ITGB1,COLLAGEN,COL9A3,ITGA11;ITGB1,,,,,ECM-Receptor,CellChatDB v1
FN1_ITGAV_ITGB1,FN1,FN1,ITGAV;ITGB1,,,,,ECM-Receptor,CellChatDB v1
VTN_ITGAV_ITGB1,VTN,VTN,ITGAV;ITGB1,,,,,ECM-Receptor,CellChatDB v1
DSPP_ITGAV_ITGB1,DSPP,DSPP,ITGAV;ITGB1,,,,,ECM-Receptor,CellChatDB v1
FN1_ITGA4_ITGB7,FN1,FN1,ITGA4;ITGB7,,,,,ECM-Receptor,CellChatDB v1
FN1_ITGAV_ITGB3,FN1,FN1,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
VTN_ITGAV_ITGB3,VTN,VTN,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
VWF_ITGAV_ITGB3,VWF,VWF,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
TNC_ITGAV_ITGB3,TENASCIN,TNC,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
TNR_ITGAV_ITGB3,TENASCIN,TNR,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
TNN_ITGAV_ITGB3,TENASCIN,TNN,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
TNXB_ITGAV_ITGB3,TENASCIN,TNXB,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
IBSP_ITGAV_ITGB3,BSP,IBSP,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
THBS1_ITGAV_ITGB3,THBS,THBS1,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
THBS2_ITGAV_ITGB3,THBS,THBS2,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
THBS3_ITGAV_ITGB3,THBS,THBS3,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
THBS4_ITGAV_ITGB3,THBS,THBS4,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
COMP_ITGAV_ITGB3,THBS,COMP,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
DMP1_ITGAV_ITGB3,DMP1,DMP1,ITGAV;ITGB3,,,,,ECM-Receptor,CellChatDB v1
FN1_ITGA2B_ITGB3,FN1,FN1,ITGA2B;ITGB3,,,,,ECM-Receptor,CellChatDB v1
VTN_ITGA2B_ITGB3,VTN,VTN,ITGA2B;ITGB3,,,,,ECM-Receptor,CellChatDB v1
VWF_ITGA2B_ITGB3,VWF,VWF,ITGA2B;ITGB3,,,,,ECM-Receptor,CellChatDB v1
TNC_ITGA2B_ITGB3,TENASCIN,TNC,ITGA2B;ITGB3,,,,,ECM-Receptor,CellChatDB v1
TNR_ITGA2B_ITGB3,TENASCIN,TNR,ITGA2B;ITGB3,,,,,ECM-Receptor,CellChatDB v1
TNN_ITGA2B_ITGB3,TENASCIN,TNN,ITGA2B;ITGB3,,,,,ECM-Receptor,CellChatDB v1
TNXB_ITGA2B_ITGB3,TENASCIN,TNXB,ITGA2B;ITGB3,,,,,ECM-Receptor,CellChatDB v1
VTN_ITGAV_ITGB5,VTN,VTN,ITGAV;ITGB5,,,,,ECM-Receptor,CellChatDB v1
IBSP_ITGAV_ITGB5,BSP,IBSP,ITGAV;ITGB5,,,,,ECM-Receptor,CellChatDB v1
TNC_ITGAV_ITGB6,TENASCIN,TNC,ITGAV;ITGB6,,,,,ECM-Receptor,CellChatDB v1
TNR_ITGAV_ITGB6,TENASCIN,TNR,ITGAV;ITGB6,,,,,ECM-Receptor,CellChatDB v1
TNN_ITGAV_ITGB6,TENASCIN,TNN,ITGAV;ITGB6,,,,,ECM-Receptor,CellChatDB v1
TNXB_ITGAV_ITGB6,TENASCIN,TNXB,ITGAV;ITGB6,,,,,ECM-Receptor,CellChatDB v1
FN1_ITGAV_ITGB6,FN1,FN1,ITGAV;ITGB6,,,,,ECM-Receptor,CellChatDB v1
DSPP_ITGAV_ITGB6,DSPP,DSPP,ITGAV;ITGB6,,,,,ECM-Receptor,CellChatDB v1
VTN_ITGAV_ITGB8,VTN,VTN,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
FN1_ITGAV_ITGB8,FN1,FN1,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
LAMA1_ITGAV_ITGB8,LAMININ,LAMA1,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
LAMA2_ITGAV_ITGB8,LAMININ,LAMA2,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
LAMA3_ITGAV_ITGB8,LAMININ,LAMA3,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
LAMA4_ITGAV_ITGB8,LAMININ,LAMA4,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
LAMA5_ITGAV_ITGB8,LAMININ,LAMA5,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
LAMB1_ITGAV_ITGB8,LAMININ,LAMB1,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
LAMB2_ITGAV_ITGB8,LAMININ,LAMB2,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
LAMB3_ITGAV_ITGB8,LAMININ,LAMB3,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
LAMC1_ITGAV_ITGB8,LAMININ,LAMC1,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
LAMC2_ITGAV_ITGB8,LAMININ,LAMC2,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
LAMC3_ITGAV_ITGB8,LAMININ,LAMC3,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL1A1_ITGAV_ITGB8,COLLAGEN,COL1A1,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL1A2_ITGAV_ITGB8,COLLAGEN,COL1A2,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL2A1_ITGAV_ITGB8,COLLAGEN,COL2A1,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL4A1_ITGAV_ITGB8,COLLAGEN,COL4A1,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL4A2_ITGAV_ITGB8,COLLAGEN,COL4A2,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL4A3_ITGAV_ITGB8,COLLAGEN,COL4A3,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL4A4_ITGAV_ITGB8,COLLAGEN,COL4A4,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL4A5_ITGAV_ITGB8,COLLAGEN,COL4A5,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL4A6_ITGAV_ITGB8,COLLAGEN,COL4A6,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL6A1_ITGAV_ITGB8,COLLAGEN,COL6A1,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL6A2_ITGAV_ITGB8,COLLAGEN,COL6A2,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL6A3_ITGAV_ITGB8,COLLAGEN,COL6A3,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL6A5_ITGAV_ITGB8,COLLAGEN,COL6A5,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL6A6_ITGAV_ITGB8,COLLAGEN,COL6A6,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL9A1_ITGAV_ITGB8,COLLAGEN,COL9A1,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL9A2_ITGAV_ITGB8,COLLAGEN,COL9A2,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
COL9A3_ITGAV_ITGB8,COLLAGEN,COL9A3,ITGAV;ITGB8,,,,,ECM-Receptor,CellChatDB v1
LAMA1_ITGA6_ITGB4,LAMININ,LAMA1,ITGA6;ITGB4,,,,,ECM-Receptor,CellChatDB v1
LAMA2_ITGA6_ITGB4,LAMININ,LAMA2,ITGA6;ITGB4,,,,,ECM-Receptor,CellChatDB v1
LAMA3_ITGA6_ITGB4,LAMININ,LAMA3,ITGA6;ITGB4,,,,,ECM-Receptor,CellChatDB v1
LAMA4_ITGA6_ITGB4,LAMININ,LAMA4,ITGA6;ITGB4,,,,,ECM-Receptor,CellChatDB v1
LAMA5_ITGA6_ITGB4,LAMININ,LAMA5,ITGA6;ITGB4,,,,,ECM-Receptor,CellChatDB v1
LAMB1_ITGA6_ITGB4,LAMININ,LAMB1,ITGA6;ITGB4,,,,,ECM-Receptor,CellChatDB v1
LAMB2_ITGA6_ITGB4,LAMININ,LAMB2,ITGA6;ITGB4,,,,,ECM-Receptor,CellChatDB v1
LAMB3_ITGA6_ITGB4,LAMININ,LAMB3,ITGA6;ITGB4,,,,,ECM-Receptor,CellChatDB v1
LAMC1_ITGA6_ITGB4,LAMININ,LAMC1,ITGA6;ITGB4,,,,,ECM-Receptor,CellChatDB v1
LAMC2_ITGA6_ITGB4,LAMININ,LAMC2,ITGA6;ITGB4,,,,,ECM-Receptor,CellChatDB v1
LAMC3_ITGA6_ITGB4,LAMININ,LAMC3,ITGA6;ITGB4,,,,,ECM-Receptor,CellChatDB v1
FN1_CD44,FN1,FN1,CD44,,,,,ECM-Receptor,CellChatDB v1
COL1A1_CD44,COLLAGEN,COL1A1,CD44,,,,,ECM-Receptor,CellChatDB v1
COL1A2_CD44,COLLAGEN,COL1A2,CD44,,,,,ECM-Receptor,CellChatDB v1
COL2A1_CD44,COLLAGEN,COL2A1,CD44,,,,,ECM-Receptor,CellChatDB v1
COL4A1_CD44,COLLAGEN,COL4A1,CD44,,,,,ECM-Receptor,CellChatDB v1
COL4A2_CD44,COLLAGEN,COL4A2,CD44,,,,,ECM-Receptor,CellChatDB v1
COL4A3_CD44,COLLAGEN,COL4A3,CD44,,,,,ECM-Receptor,CellChatDB v1
COL4A4_CD44,COLLAGEN,COL4A4,CD44,,,,,ECM-Receptor,CellChatDB v1
COL4A5_CD44,COLLAGEN,COL4A5,CD44,,,,,ECM-Receptor,CellChatDB v1
